X,Y,OBJECTID,address,business_name,business_type,precinct,greenlight_live_date,address_id,parcel_id,longitude,latitude
-83.0392125775533,42.4333846963158,676,6250 E 7 Mile Rd,Kwik Stop Liquor,Retail,11,2018/11/07 00:00:00+00,298936,13008098-8111,-83.0392125775533,42.4333846963158
-83.2410924704957,42.4292550327202,677,20201 W 7 Mile Rd,Heyden Food,Retail,8,2018/11/07 00:00:00+00,103596,22016541-5,-83.2410924704957,42.4292550327202
-83.2301095604831,42.4306824866911,678,19100 W 7 Mile Rd,Regency Heights Detroit,Residential,8,2018/11/01 00:00:00+00,101155,22016993.,-83.2301095604831,42.4306824866911
-83.0917645398896,42.3640364024053,679,2567 W Grand Blvd,Boulevard Temple Care Center,Residential,10,2018/11/01 00:00:00+00,348761,08001675.,-83.0917645398896,42.3640364024053
-83.1795896601778,42.4027686588611,680,15311 Schaefer Hwy,Sheffield Manor Nursing & Rehab Center,Residential,2,2018/11/01 00:00:00+00,87533,22011494.001,-83.1795896601778,42.4027686588611
-83.1930259609263,42.4208793562302,681,6700 W Outer Dr,Hartford Nursing & Rehabilitation Center,Services,12,2018/10/27 00:00:00+00,65469,22125513.005,-83.1930259609263,42.4208793562302
-83.0693848858596,42.331967868735,682,1680 Michigan Ave,Detroit PAL,Services,3,2018/10/26 00:00:00+00,256955,08000584-6,-83.0693848858596,42.331967868735
-83.1074202574061,42.4179629063955,683,300 W McNichols Rd,New Light Recovery Center,Services,12,2018/10/24 00:00:00+00,347880,02002531-2,-83.1074202574061,42.4179629063955
-83.1303670797003,42.3439242807747,684,6011 Livernois Ave,Valero,Retail,4,2018/10/22 00:00:00+00,222025,18006950.,-83.1303670797003,42.3439242807747
-83.2156460780799,42.3582686159299,685,17690 Joy Rd,Shell,Retail,6,2018/10/22 00:00:00+00,538436,22002912.,-83.2156460780799,42.3582686159299
-83.1591451628273,42.4099519397365,686,8910 Puritan St,Sip Sip Liquor Shop,Retail,12,2018/10/18 00:00:00+00,98063,16007750.,-83.1591451628273,42.4099519397365
-83.1364914903379,42.4030714571551,687,3734 Fenkell St,Champion Tire Automotive,Services,10,2018/10/18 00:00:00+00,542317,12005334.,-83.1364914903379,42.4030714571551
-83.1015432417813,42.317714326497,688,5459 W Vernor Hwy,Alliance Catholic Credit Union,Services,4,2018/10/18 00:00:00+00,536318,16000670.,-83.1015432417813,42.317714326497
-83.012132516244,42.3618600466377,689,695 E Grand Blvd,Qualicare Nursing Home,Residential,7,2018/10/15 00:00:00+00,331659,15008031-3,-83.012132516244,42.3618600466377
-83.1715873947751,42.4169920946689,690,12800 W McNichols Rd,Mobil,Retail,12,2018/10/12 00:00:00+00,351040,22014152-9,-83.1715873947751,42.4169920946689
-83.1109109478013,42.3822058283525,691,2470 Collingwood St,Durfee Innovation Society,Services,10,2018/10/12 00:00:00+00,51513,10007460.,-83.1109109478013,42.3822058283525
-82.9791880065387,42.389969350317,692,5201 Conner St,Omni Continuing Care,Residential,5,2018/10/11 00:00:00+00,293563,21046421.003,-82.9791880065387,42.389969350317
-82.9993400428241,42.4486661525726,693,12344 E 8 Mile Rd,Cheers Liquor,Retail,9,2018/10/11 00:00:00+00,161984,21028400-2,-82.9993400428241,42.4486661525726
-83.2603451636358,42.4179953452308,694,22222 Grand River Ave,Wendy's,Retail,8,2018/10/09 00:00:00+00,112724,22007815-6,-83.2603451636358,42.4179953452308
-82.9746908393412,42.4273218866107,695,17100 Chalmers St,Camp Restore Detroit,Services,9,2018/10/05 00:00:00+00,161093,21017039-42,-82.9746908393412,42.4273218866107
-83.1734076535746,42.4314810662316,696,12908 W 7 Mile Rd,Detroit Cabinet Manufacturing,Services,12,2018/10/05 00:00:00+00,351072,22017460-1,-83.1734076535746,42.4314810662316
-83.2200539729006,42.4296608963751,697,18149 W 7 Mile Rd,Mobil,Retail,8,2018/10/04 00:00:00+00,101390,22016336-44,-83.2200539729006,42.4296608963751
-82.9700493513498,42.4460320325474,698,15170 Gratiot Ave,MBM Check Cashing,Services,9,2018/10/03 00:00:00+00,113539,21028469-74,-82.9700493513498,42.4460320325474
-83.2012179337565,42.3866880149472,699,15735 Schoolcraft Rd,Special Way Market,Retail,6,2018/09/30 00:00:00+00,137169,22008709-12,-83.2012179337565,42.3866880149472
-82.9863096455794,42.358204278308,700,1130 Holcomb St,"1130 Holcomb, Eastpointe Trust Apartments",Residential,7,2018/09/22 00:00:00+00,332790,19008054.,-82.9863096455794,42.358204278308
-82.986579549056,42.3585831841471,701,1160 Holcomb St,"1160 Holcomb, Eastpointe Trust Apartments",Residential,7,2018/09/22 00:00:00+00,332863,19008057.,-82.986579549056,42.3585831841471
-82.9864720586643,42.3584368410692,702,1152 Holcomb St,"1152 Holcomb, Eastpointe Trust Apartments",Residential,7,2018/09/22 00:00:00+00,332828,19008056.,-82.9864720586643,42.3584368410692
-82.9868902528356,42.3580215203787,703,1141 Holcomb St,"1141 Holcomb, Eastpointe Trust Apartments",Residential,7,2018/09/22 00:00:00+00,332745,19008845.,-82.9868902528356,42.3580215203787
-83.1139666417615,42.4203735738591,704,819 Covington Dr,811 Covington Apartments,Residential,12,2018/09/19 00:00:00+00,275203,02002691-3,-83.1139666417615,42.4203735738591
-82.9361749228413,42.3898937802619,705,15935 Mack Ave,BP Gas Station,Retail,5,2018/09/07 00:00:00+00,314478,21001447-51,-82.9361749228413,42.3898937802619
-83.1697278233749,42.3733411478382,706,12820 Plymouth Rd,Western Liquor,Retail,2,2018/09/07 00:00:00+00,351056,22006195-9,-83.1697278233749,42.3733411478382
-83.2220509838533,42.4025242392172,707,18428 Grand River Ave,Grand Mercy Pharmacy,Retail,8,2018/09/01 00:00:00+00,123676,22008136.,-83.2220509838533,42.4025242392172
-83.1254756467415,42.3975190761942,708,14127 Linwood St,Sunoco,Retail,10,2018/09/01 00:00:00+00,41569,12010941-2,-83.1254756467415,42.3975190761942
-82.9759334857205,42.3897632352063,709,5000 Conner St,Villages of Parkside,Residential,5,2018/08/30 00:00:00+00,349374,21002687.,-82.9759334857205,42.3897632352063
-83.0667049083513,42.3316885335753,710,1460 Michigan Ave,McShane's,Retail,3,2018/08/28 00:00:00+00,239136,06000404.,-83.0667049083513,42.3316885335753
-83.0657696729567,42.3317252378279,711,1400 Michigan Ave,Ottava Via,Retail,3,2018/08/28 00:00:00+00,239140,06000410.,-83.0657696729567,42.3317252378279
-82.9702524956809,42.4454407201418,712,15130 Gratiot Ave,Marathon,Retail,9,2018/08/24 00:00:00+00,113569,21028478-80,-82.9702524956809,42.4454407201418
-83.0195306485223,42.3386632694909,713,2760 E Jefferson Ave,Gordon Food Service,Retail,7,2018/08/20 00:00:00+00,239769,11000089.,-83.0195306485223,42.3386632694909
-83.2181410380827,42.3704405413678,714,18211 Plymouth Rd,New Providence Baptist Church,Services,6,2018/08/17 00:00:00+00,352444,22005235-48,-83.2181410380827,42.3704405413678
-83.0238079763213,42.3402105097743,715,662 Chene St,Dollar Center,Retail,7,2018/08/15 00:00:00+00,348117,11000119-21,-83.0238079763213,42.3402105097743
-83.1988836650239,42.386721061593,716,15525 Schoolcraft St,BP,Retail,6,2018/08/14 00:00:00+00,137129,22008696-700,-83.1988836650239,42.386721061593
-83.1000903804285,42.359855869828,717,6571 Linwood St,Valero,Retail,3,2018/08/14 00:00:00+00,71388,10001029-30,-83.1000903804285,42.359855869828
-82.974889959845,42.4347944430757,718,14400 E 7 Mile Rd,Valero,Retail,9,2018/08/13 00:00:00+00,351479,21020737.,-82.974889959845,42.4347944430757
-83.1883111894403,42.4310687851581,719,14400 E 7 Mile Rd,Valero,Retail,9,2018/08/13 00:00:00+00,66135,22017358-68,-83.1883111894403,42.4310687851581
-83.1748374049519,42.4163705483959,720,13135 W McNichols Rd,Strike A Match,Services,12,2018/08/08 00:00:00+00,94280,22012755-61,-83.1748374049519,42.4163705483959
-82.9592325886103,42.4044514108884,721,10711 W Outer Dr,Grace Refuge Chapel,Services,6,2018/08/07 00:00:00+00,322955,21080599.,-82.9592325886103,42.4044514108884
-83.1749454637393,42.4163713435899,722,13125 W McNichols Rd,Michigan Appliances,Services,12,2018/08/07 00:00:00+00,351128,22012755-61,-83.1749454637393,42.4163713435899
-83.2417025940363,42.3975477943929,723,10711 W Outer Dr,Grace Refuge Chapel,Services,6,2018/08/07 00:00:00+00,139108,22124929-30,-83.2417025940363,42.3975477943929
-83.1135954433375,42.3778917238527,724,2690 W Boston Blvd,Edison West Apartments,Residential,10,2018/08/07 00:00:00+00,40863,10002798.,-83.1135954433375,42.3778917238527
-83.1300899025999,42.3895218537663,725,13330 Dexter Ave,BP,Retail,10,2018/08/07 00:00:00+00,37996,12010567-8,-83.1300899025999,42.3895218537663
-83.2185468337914,42.4297622622844,726,17819 W 7 Mile Rd,Mr. Corned Beef,Retail,8,2018/08/05 00:00:00+00,73362,22016330-1,-83.2185468337914,42.4297622622844
-83.2675403412786,42.4427770704218,727,22645 W 8 Mile Rd,Citgo,Retail,8,2018/08/01 00:00:00+00,105462,22019031.007,-83.2675403412786,42.4427770704218
-83.08219188149,42.4444047204056,728,20333 Conant Street,New Mo-Town Pharmacy,Retail,11,2018/08/01 00:00:00+00,288611,09008446-52,-83.08219188149,42.4444047204056
-82.9437918903382,42.4239164257959,729,11200 Morang Dr,Holiday House,Retail,9,2018/08/01 00:00:00+00,314078,21076478-9,-82.9437918903382,42.4239164257959
,,730,"8701 W Vernor Hwy, Suite 301",Living Arts,Services,4,2018/07/30 00:00:00+00,,,,
-83.1326166338855,42.3089825535381,731,8701 W Vernor Hwy,WAY Academy,Services,4,2018/07/30 00:00:00+00,48747,20004241.,-83.1326166338855,42.3089825535381
-83.2762799812236,42.4237256720709,732,23841 Grand River Ave,Thrifty Florist,Retail,8,2018/07/30 00:00:00+00,353302,22007520-34,-83.2762799812236,42.4237256720709
-83.2307648737214,42.3642817638591,733,19321 W Chicago St,St. Suzanne/Our Lady Gate of Heaven Cody Rouge Community Resource Center,Services,6,2018/07/26 00:00:00+00,538778,22003852-63,-83.2307648737214,42.3642817638591
-83.1709721347125,42.4301327632194,734,18901 Meyers Rd,Oakpointe Senior Care and Rehab Center,Residential,12,2018/07/26 00:00:00+00,15142,22019968-90,-83.1709721347125,42.4301327632194
-83.0677378052537,42.351720973632,735,633 Prentis St,Dubois Apartment,Residential,3,2019/11/01 00:00:00+00,258646,04000940.,-83.0677378052537,42.351720973632
-83.0679291462664,42.3516840780013,736,641 Prentis St,Woldorf Apartment,Residential,3,2019/11/01 00:00:00+00,258587,04000941.,-83.0679291462664,42.3516840780013
-83.1238917271686,42.3062179972188,737,1515 Springwells St,El Tijerazo,Services,4,2019/10/28 00:00:00+00,348419,20005568.,-83.1238917271686,42.3062179972188
-83.0729390570102,42.3691313470962,738,6505 Woodward Ave,Lake Trust Credit Union,Services,3,2019/10/28 00:00:00+00,541803,02001747.,-83.0729390570102,42.3691313470962
-83.1052562705798,42.2892776885229,739,1515 Springwells St,El Tijerazo,Services,4,2019/10/28 00:00:00+00,414508,18000044.006,-83.1052562705798,42.2892776885229
-82.9934502846911,42.4117042037082,740,11901 Gratiot Ave,A & A Party Place,Retail,9,2019/10/27 00:00:00+00,234574,21028905-6,-82.9934502846911,42.4117042037082
-83.1924772313537,42.4447559489108,741,14711 W 8 Mile Rd,Detroit Hot Wheel City,Retail,12,2019/10/27 00:00:00+00,351613,22018651-9,-83.1924772313537,42.4447559489108
-83.0932887864332,42.3160990457074,742,1185 Clark St,Clark Apartments,Residential,4,2019/10/25 00:00:00+00,178014,14010213.,-83.0932887864332,42.3160990457074
-83.1233450419452,42.3314120051541,743,4310 Cicotte St,Galston Apartments,Residential,4,2019/10/24 00:00:00+00,543035,18002457.,-83.1233450419452,42.3314120051541
-82.9860778519317,42.4490125708703,744,13540 E 8 Mile Rd,Detroit Hot Wheel City,Retail,9,2019/10/23 00:00:00+00,181634,21029606-12,-82.9860778519317,42.4490125708703
-83.1971558550146,42.3718444525037,745,11408 Greenfield Rd,Detroit Hot Wheel City,Retail,2,2019/10/23 00:00:00+00,216380,22049812-4,-83.1971558550146,42.3718444525037
-83.0780740124445,42.3741092741874,746,93 Seward St,Midtown Square Apartments,Residential,3,2019/10/22 00:00:00+00,340994,02001189.,-83.0780740124445,42.3741092741874
-83.0881711963349,42.3229986445835,747,3615 W Vernor St,Cole Apartments,Residential,4,2019/10/16 00:00:00+00,241084,12000285.,-83.0881711963349,42.3229986445835
-83.1694132596928,42.4098877494738,748,10832 Puritan Ave,Tiger Liquor,Retail,12,2019/10/15 00:00:00+00,88674,16007653-7,-83.1694132596928,42.4098877494738
-83.0822582507513,42.369831118921,749,901 Pallister Rd,Village Center,Residential,3,2019/10/09 00:00:00+00,336467,04001642-51,-83.0822582507513,42.369831118921
-83.2386675533694,42.3703195594174,750,20201 Plymouth Rd,Plymouth Square Village,Residential,6,2019/10/09 00:00:00+00,186078,22005427.002,-83.2386675533694,42.3703195594174
-83.2397740578527,42.4305374414824,751,19101 Evergreen Rd,Cambridge Towers,Residential,8,2019/10/09 00:00:00+00,103246,22016922.003L,-83.2397740578527,42.4305374414824
-82.9584856909089,42.3959966208143,752,14441 E Warren Ave,BP,Retail,5,2019/10/09 00:00:00+00,309759,21002750-2,-82.9584856909089,42.3959966208143
-82.9625187051669,42.4352426550977,753,15400 W 7 Mile Rd,Bowin Place,Residential,12,2019/10/09 00:00:00+00,98749,21020642-52,-82.9625187051669,42.4352426550977
-83.1985881809136,42.4313495981898,754,15400 W 7 Mile Rd,Bowin Place,Residential,12,2019/10/09 00:00:00+00,64501,22017264-77,-83.1985881809136,42.4313495981898
-83.0667713405975,42.3683764240008,755,6221 Brush St,Piquette Square,Residential,3,2019/10/04 00:00:00+00,336172,01001799.,-83.0667713405975,42.3683764240008
-82.9562879415789,42.3699928962384,756,12706 E Jefferson Ave,Riverside Party Store,Retail,5,2019/10/04 00:00:00+00,347546,21000391.,-82.9562879415789,42.3699928962384
-83.0236415603049,42.4293896754226,757,18438 Van Dyke St,Ceasar's Liquor,Retail,11,2019/10/04 00:00:00+00,264304,17009800-3,-83.0236415603049,42.4293896754226
-83.0931199044979,42.3240069511037,758,2134 Hubbard St,Melie Apartments,Residential,4,2019/10/04 00:00:00+00,219667,14009321.,-83.0931199044979,42.3240069511037
-82.9644230119305,42.4190610662562,759,11364 Kelly Rd,Chop It Up Barbershop,Services,9,2019/10/03 00:00:00+00,304021,21056802.,-82.9644230119305,42.4190610662562
-83.1367799267003,42.3104899379288,760,2435 Woodmere St,Shirley Apartments,Residential,4,2019/09/30 00:00:00+00,34933,20004463.,-83.1367799267003,42.3104899379288
-83.1855007695893,42.4094097117255,761,14234 Puritan St,State Liquor,Retail,2,2019/09/26 00:00:00+00,139858,22012309.,-83.1855007695893,42.4094097117255
-83.0637907793696,42.4183169343325,762,3640 E McNichols Rd,Valero,Retail,11,2019/09/25 00:00:00+00,347577,09008779.,-83.0637907793696,42.4183169343325
-83.0156310517301,42.4395682448556,763,5043 E Outer Dr,Anthos Garden Apartments,Residential,11,2019/09/24 00:00:00+00,349385,17016320.005,-83.0156310517301,42.4395682448556
-83.0156266819401,42.360109251617,764,3106 Bellevue St,Marketing Supply Company,Services,7,2019/09/19 00:00:00+00,539429,15013132.,-83.0156266819401,42.360109251617
-83.2131466810646,42.4440396681987,765,17151 W 8 Mile,BP,Retail,8,2019/09/18 00:00:00+00,257533,22018805-17,-83.2131466810646,42.4440396681987
-83.2318913245999,42.3394192895942,766,6551 Minock St,In Memory of Community Garden,Services,6,2019/09/06 00:00:00+00,479086,22091621.,-83.2318913245999,42.3394192895942
-83.1117375910793,42.3152694696936,767,6415 W  Vernor Hwy,Dollar Center,Retail,4,2019/09/04 00:00:00+00,154040,18001307-9,-83.1117375910793,42.3152694696936
-83.0013309990819,42.3484191217528,768,445 Field St,Islandview Apartments,Residential,7,2019/08/31 00:00:00+00,328432,15007510.,-83.0013309990819,42.3484191217528
-83.0907371263771,42.3219717837691,769,3917 W Vernor Hwy,Dollar Center,Retail,4,2019/08/26 00:00:00+00,220126,14000316.,-83.0907371263771,42.3219717837691
-83.1321445129905,42.3167653522376,770,8031 Dix St,Safeway Market,Retail,4,2019/08/26 00:00:00+00,48809,20004356-9,-83.1321445129905,42.3167653522376
-83.1377794185248,42.3593223142267,771,8890 Livernois Ave,Valero,Retail,10,2019/08/23 00:00:00+00,222037,16016105.002L,-83.1377794185248,42.3593223142267
-83.195324203436,42.4309052619539,772,15100 W 7 Mile Rd,BP,Retail,12,2019/08/14 00:00:00+00,61585,22017299-304,-83.195324203436,42.4309052619539
-83.2108166274312,42.4299201621291,773,16901 W 7 Mile Rd,Exxon,Retail,8,2019/08/14 00:00:00+00,63184,22016268-9,-83.2108166274312,42.4299201621291
,,774,7501 E Jefferson Ave,Sheridan Place I,Residential,7,2019/08/12 00:00:00+00,,,,
-82.9985810877897,42.349648081381,775,7601 E Jefferson Ave,Sheridan Place II,Residential,7,2019/08/12 00:00:00+00,328983,17000033-9,-82.9985810877897,42.349648081381
-82.9666202895688,42.3929153560901,776,13023 E Warren Ave,AAA Liquor,Retail,5,2019/08/07 00:00:00+00,307089,21002693-4,-82.9666202895688,42.3929153560901
-83.2516608269831,42.4152910776914,777,21350 W McNichols Rd,Riviera Motel,Residential,8,2019/07/25 00:00:00+00,99527,22013585-9,-83.2516608269831,42.4152910776914
-83.2373636772334,42.3578079280375,778,20100 Joy Rd,Joy Liquor Palace,Retail,6,2019/07/24 00:00:00+00,215502,22002717-8,-83.2373636772334,42.3578079280375
-83.1182193018442,42.370337237127,779,3700 Joy Rd,Citgo,Retail,10,2019/07/17 00:00:00+00,83803,14006296-8,-83.1182193018442,42.370337237127
-83.2279396229149,42.4301711577206,780,18910 W 7 Mile Rd,Crown 7,Retail,8,2019/06/28 00:00:00+00,117346,22017004-7,-83.2279396229149,42.4301711577206
-83.0636441541744,42.4192593593256,781,17132 Conant St,Mandee's Jazz Cafe,Services,11,2019/06/27 00:00:00+00,270581,13024977-80,-83.0636441541744,42.4192593593256
-83.1133351167259,42.441325339677,782,20110 Woodward Ave,State Fair Transit Center,Services,12,2019/06/26 00:00:00+00,403608,01009845.006,-83.1133351167259,42.441325339677
-83.1204603591897,42.4413906361861,783,20110 Woodward Ave,State Fair Transit Center,Services,12,2019/06/26 00:00:00+00,322352,01009845.,-83.1204603591897,42.4413906361861
-83.1168025203904,42.4434816791919,784,20110 Woodward Ave,State Fair Transit Center,Services,12,2019/06/26 00:00:00+00,539005,01009845.,-83.1168025203904,42.4434816791919
-83.2870017084397,42.4293598394598,785,24760 W 7 Mile Rd,"Delta Sigma Theta, Detroit Alumnae Chapter",Services,8,2019/06/26 00:00:00+00,107134,22016761-4,-83.2870017084397,42.4293598394598
-83.2323706173826,42.3867260310898,786,19444 Schoolcraft,Clark,Retail,8,2019/06/21 00:00:00+00,147972,22009586-98,-83.2323706173826,42.3867260310898
-82.9520915195303,42.4346213275477,787,18525 Moross Rd,Wow Dental,Services,9,2019/06/20 00:00:00+00,312930,21079401-4,-82.9520915195303,42.4346213275477
-83.1221902656531,42.3925376579982,788,2601 W Davison St,KFC,Retail,10,2019/06/20 00:00:00+00,40496,10007576.,-83.1221902656531,42.3925376579982
-83.0831930093226,42.3789324398812,789,8735 2nd Ave,Fit & Fold Laundromat,Services,3,2019/06/18 00:00:00+00,343164,04002220.,-83.0831930093226,42.3789324398812
-83.2301915271573,42.3428815344603,790,19345 W Warren Ave,Semma Liquor Store,Retail,6,2019/06/14 00:00:00+00,215384,22000322-7,-83.2301915271573,42.3428815344603
-83.0800057441749,42.3580929154143,791,5500 Trumbull Ave,Trumbull Crossing Apartments,Residential,3,2019/06/14 00:00:00+00,68300,06006024-41,-83.0800057441749,42.3580929154143
-83.1694334994419,42.4285454792992,792,18700 Meyers Rd,Home Depot,Retail,12,2019/06/13 00:00:00+00,16058,16046249.001,-83.1694334994419,42.4285454792992
-83.1582948982811,42.3619368061379,793,9151 Wyoming Ave,Dairy Queen,Retail,2,2019/06/07 00:00:00+00,216231,18016106-8,-83.1582948982811,42.3619368061379
-83.1587268023263,42.3946101997635,794,14390 Wyoming Ave,Jmac Tree and Debris,Services,10,2019/06/07 00:00:00+00,537709,16037376.,-83.1587268023263,42.3946101997635
-83.1772412567862,42.3655190697735,795,13555 W Chicago St,Players Liquor,Retail,2,2019/06/03 00:00:00+00,216277,22003531-2,-83.1772412567862,42.3655190697735
-83.1227243349173,42.3770639324327,796,11301 Dexter Ave,Citgo,Retail,10,2020/01/31 00:00:00+00,75483,14006250.,-83.1227243349173,42.3770639324327
-83.1409955127524,42.3451429049889,797,7106 W Warren Ave,West Warren Food Market,Retail,2,2020/01/29 00:00:00+00,349772,18003610-4,-83.1409955127524,42.3451429049889
-83.008405708666,42.3562703070045,798,465 W Grand Blvd,Harrington Apartments,Residential,4,2020/01/27 00:00:00+00,330493,15008067.,-83.008405708666,42.3562703070045
-83.0891945286143,42.3222042967017,799,465 W Grand Blvd,Harrington Apartments,Residential,4,2020/01/27 00:00:00+00,219219,14008319-21,-83.0891945286143,42.3222042967017
-83.120315956896,42.2886301400363,800,8643 E Jefferson Ave,Chalfonte Riverfront Detroit,Residential,7,2020/01/24 00:00:00+00,536608,20000070-2,-83.120315956896,42.2886301400363
-83.1396147663065,42.3800672763629,801,12507 Livernois Ave,Lavern’s Market,Retail,10,2020/01/24 00:00:00+00,347563,16018112.,-83.1396147663065,42.3800672763629
-82.9893955124793,42.3554628370343,802,8643 E Jefferson Ave,Chalfonte Riverfront Detroit,Residential,7,2020/01/24 00:00:00+00,244095,17000068.,-82.9893955124793,42.3554628370343
-82.9893955124793,42.3554628370343,803,8655 E Jefferson Ave,Chalfonte Riverfront Detroit,Residential,7,2020/01/24 00:00:00+00,547271,17000068.,-82.9893955124793,42.3554628370343
-83.1349494632469,42.4024921692925,804,3443 Fenkell St,Citgo,Retail,10,2020/01/16 00:00:00+00,11276,12005291-5,-83.1349494632469,42.4024921692925
-82.9260046240149,42.4242497569857,805,21001 Moross Rd,Grace Community Church,Services,5,2020/01/14 00:00:00+00,320712,21079073.,-82.9260046240149,42.4242497569857
-83.178443953968,42.3734669945877,806,11611 Schaefer Hwy,Valero,Retail,2,2020/01/11 00:00:00+00,216435,22030994-1000,-83.178443953968,42.3734669945877
-83.1403150863136,42.4174286201882,807,17100 Livernois Ave,Valero,Retail,12,2020/01/08 00:00:00+00,238224,02002443-5,-83.1403150863136,42.4174286201882
-83.2235868089075,42.4295997463166,808,18415 W 7 Mile Rd,Detroit Hot Wheel City,Retail,8,2020/01/07 00:00:00+00,547289,22016371-82,-83.2235868089075,42.4295997463166
-82.954753701371,42.4349568535103,809,16060 Moross Rd,Our Kidz World Learning Cernter,Services,9,2019/12/28 00:00:00+00,97405,21079410.002,-82.954753701371,42.4349568535103
-83.0909985077954,42.4323019037878,810,1200 E 7 Mile Rd,Valero,Retail,11,2019/12/26 00:00:00+00,281994,09007531-5,-83.0909985077954,42.4323019037878
-83.0112423518907,42.3424649901489,811,3472 E Jefferson Ave,Harbortown Market,Retail,7,2019/12/24 00:00:00+00,349055,13000116.002,-83.0112423518907,42.3424649901489
-83.0420483906277,42.3337278606876,812,454 E Lafayette St,Loco's,Retail,3,2019/12/20 00:00:00+00,548092,01000152.,-83.0420483906277,42.3337278606876
-83.0419200324983,42.3326929930881,813,686 Brush St,Park-Rite,Services,3,2019/12/20 00:00:00+00,547266,01000145-8,-83.0419200324983,42.3326929930881
-83.0423045204739,42.333617281065,814,432 E Lafayette St,Bouzouki Club,Services,3,2019/12/20 00:00:00+00,24496,01000152.,-83.0423045204739,42.333617281065
-83.0420483906277,42.3337278606876,815,454 E Lafayette St,Loco's,Retail,3,2019/12/20 00:00:00+00,547268,01000152.,-83.0420483906277,42.3337278606876
,,816,440 Larned St,Park-Rite,Services,3,2019/12/20 00:00:00+00,,,,
-83.0409751669373,42.3306948065443,817,409 E Jefferson Ave,DuMouchelle Art Gallery,Services,3,2019/12/20 00:00:00+00,27942,01000087.,-83.0409751669373,42.3306948065443
-83.0420483906277,42.3337278606876,818,735 Beaubien St,Niki's Pizza,Retail,3,2019/12/20 00:00:00+00,548233,01000152.,-83.0420483906277,42.3337278606876
-83.0237682914965,42.4342588660411,819,19112 Van Dyke St,Alladin Liquor Store,Retail,11,2019/12/20 00:00:00+00,547294,17009859-62,-83.0237682914965,42.4342588660411
-83.0237682914965,42.4342588660411,820,19112 Van Dyke St,Alladin Liquor Store,Retail,11,2019/12/20 00:00:00+00,548246,17009859-62,-83.0237682914965,42.4342588660411
-83.0417197066172,42.3316725800154,821,400 E Congress St,Sweetwater Tavern,Retail,3,2019/12/20 00:00:00+00,3532,01000125-35,-83.0417197066172,42.3316725800154
-83.0418190487259,42.332233713481,822,415 E Congress St,Legends Detroit,Services,3,2019/12/20 00:00:00+00,5395,01000138.,-83.0418190487259,42.332233713481
-83.0420483906277,42.3337278606876,823,735 Beaubien St,Niki's Pizza,Retail,3,2019/12/20 00:00:00+00,547267,01000152.,-83.0420483906277,42.3337278606876
-83.0415641897684,42.3323509265666,824,431 E Congress St,Saint Andrew's Hall,Services,3,2019/12/20 00:00:00+00,6027,01000140.,-83.0415641897684,42.3323509265666
-83.0391836578154,42.3323200072987,825,577 E Larned St,Junior Achievement,Services,3,2019/12/20 00:00:00+00,6144,03000064.,-83.0391836578154,42.3323200072987
-83.0424008110649,42.3314176268674,826,575 Brush St,City Market,Retail,3,2019/12/20 00:00:00+00,348045,01003913.,-83.0424008110649,42.3314176268674
-83.1781984822024,42.3654999175631,827,13603 W Chicago St,Citgo,Retail,2,2019/12/20 00:00:00+00,222082,22003533-7,-83.1781984822024,42.3654999175631
-83.1358831389696,42.3081879506178,828,9000 W Vernor Hwy,Michigan Wheel & Tire #2,Retail,4,2019/12/19 00:00:00+00,49347,20004262-5,-83.1358831389696,42.3081879506178
-83.0909173175963,42.3318574614831,829,2835 23rd St,Michigan Urban Park Apartments,Residential,3,2019/12/19 00:00:00+00,148707,12008382.,-83.0909173175963,42.3318574614831
-83.0123938058725,42.376394837526,830,5002 Van Dyke St,Citgo,Retail,7,2019/12/19 00:00:00+00,15181,17009387-9,-83.0123938058725,42.376394837526
-83.0217776734304,42.3608850661026,831,3561 Mt Elliot,Citgo,Retail,7,2019/12/13 00:00:00+00,327054,13001593-4,-83.0217776734304,42.3608850661026
-83.0238664198803,42.4327287593399,832,18912 Van Dyke,C-Note Lounge,Services,11,2019/12/12 00:00:00+00,547292,17009845.,-83.0238664198803,42.4327287593399
-82.9901473752219,42.4167942564392,833,12355 Gratiot Ave,Boost Mobile,Services,9,2019/12/11 00:00:00+00,234789,21028946.,-82.9901473752219,42.4167942564392
-82.9350492066079,42.4044833537977,834,16611 W Warren Ave,Hannon's House,Retail,6,2019/12/06 00:00:00+00,441497,21002902.,-82.9350492066079,42.4044833537977
-83.129812951608,42.3178897050892,835,7800 Dix St,Barnsco,Services,4,2019/12/06 00:00:00+00,39740,20004394-0,-83.129812951608,42.3178897050892
-83.2089248390794,42.3432135717131,836,16611 W Warren Ave,Hannon's House,Retail,6,2019/12/06 00:00:00+00,214044,22000171-4,-83.2089248390794,42.3432135717131
-83.0640853345375,42.3457838940928,837,641 Brainard St,Midtown Place Apartments,Residential,3,2019/12/06 00:00:00+00,227670,04000691-9,-83.0640853345375,42.3457838940928
-82.9781915927235,42.4492460791295,838,14100 E 8 Mile Road,Piccadilly Party Store,Retail,9,2019/12/05 00:00:00+00,351362,21028186-9,-82.9781915927235,42.4492460791295
-83.1797840773273,42.4090441825505,839,15901 Schaefer Hwy,Sunoco,Retail,2,2019/12/04 00:00:00+00,87344,22030726-7,-83.1797840773273,42.4090441825505
